1,2,1,1,,4002294,2,94002294,1,131,3,17097,1,2,3,2,0.00,2,1,1,,5,,,,,2,3,0.00,7,2,0,0,0.00,2,0.34,96.48,115.41,122.57
1,1,1,1,,4002313,1,94002313,1,123,2,17097,2,2,1,1,,0,3,2,,1,PALATINE,IL,60067,3.00,0,1,,1,0,0,0,,1,0.31,87.49,146.5,155.59
1,2,1,1,,4002325,3,94002325,1,150,1,17097,2,2,2,2,0.00,2,1,1,,5,,,,,3,1,,6,2,0,5,5.00,2,0.34,94.86,115.41,122.57
1,1,1,1,,4002457,5,94002457,1,129,1,17031,1,2,1,1,,0,3,1,,5,,,,,0,1,,5,0,0,3,,1,0.04,13.14,176.72,187.29
1,2,1,1,,4002460,1,94002460,1,138,3,17089,2,2,2,2,0.00,0,1,1,,5,,,,,2,0,,7,0,0,6,16.00,2,0.22,63.59,364.56,384.27
1,1,1,1,,4002475,1,94002475,1,122,1,17097,2,2,3,3,0.00,0,1,1,,5,,,,,3,2,1.00,5,3,0,10,,3,0.28,80.78,126.02,133.84
1,2,1,1,,4002487,2,94002487,1,130,2,17031,2,2,0,1,,1,3,2,,4,,,,,0,1,,9,0,0,4,2.00,0,0.83,231.94,276.68,283.59
1,1,1,1,,4002514,2,94002514,1,129,1,17031,2,1,1,2,0.00,2,1,1,,3,,,,,2,1,,6,2,0,8,,2,1,279.02,248.8,262.37
1,2,1,1,,4002541,5,94002541,1,129,1,17031,1,1,2,2,0.00,4,2,1,,1,DETROIT,IL,48025,1.00,3,3,2.00,7,1,1,9,11.00,2,0.51,143.21,169.2,179.32
1,2,1,1,,4002591,1,94002591,1,128,7,17197,2,2,2,2,0.00,2,1,1,,4,,,,,2,1,,6,2,0,11,10.00,2,0.2,58.51,172.99,181.93
1,2,1,1,,4002594,1,94002594,1,136,1,17097,2,2,2,2,0.00,2,1,1,,5,,,,,1,1,,4,2,0,6,10.00,2,0.24,68.25,115.41,122.57
1,1,1,1,,4002669,3,94002669,1,174,3,17031,1,2,3,4,1.00,0,1,1,,5,,,,,3,2,1.00,5,1,0,4,,4,0.28,79.86,334.73,370.35
1,1,1,1,,4002722,3,94002722,1,161,4,17031,2,2,2,1,,1,2,2,,3,,,,,0,1,,5,1,0,0,,1,0.5,140.67,116.77,124.2
1,1,1,1,,4002740,2,94002740,1,137,2,17043,2,2,2,2,0.00,0,1,1,,4,,,,,2,2,1.00,7,1,0,8,,2,0.17,49.76,119.18,121.47
1,1,1,1,,4002754,1,94002754,1,129,1,17111,1,2,3,3,1.00,3,1,1,,4,,,,,2,2,1.00,6,2,1,14,,2,0.27,77.21,300.87,317.14
1,2,1,1,,4002781,3,94002781,1,214,1,17043,2,1,2,2,0.00,1,1,1,,5,,,,,2,1,,4,2,0,15,16.00,2,0.29,83.41,202.49,206.37
1,1,1,1,,4002799,4,94002799,1,168,4,17031,2,2,0,1,,0,3,2,,3,,,,,0,3,0.00,1,0,0,2,,0,0.19,53.52,513.94,546.64
1,2,1,1,,4002804,2,94002804,1,142,7,17031,2,1,2,4,2.00,3,1,1,,5,,,,,2,2,1.00,6,2,2,4,17.00,2,0.11,31.2,386.72,427.87
1,2,1,1,,4002835,2,94002835,1,146,4,17031,2,2,2,2,0.00,2,1,1,,4,,,,,2,1,,7,2,1,6,10.00,2,0.3,86.21,103.34,108.58
1,1,1,1,,4002854,3,94002854,1,129,1,17043,2,2,5,3,0.00,0,1,1,,5,,,,,3,1,,4,3,2,9,,3,0.22,63.29,291.69,297.28
1,2,1,1,,4002859,2,94002859,1,130,2,17097,2,2,1,1,,0,3,2,,5,,,,,1,1,,2,1,0,8,5.00,1,0.61,171.21,107.77,114.45
1,2,1,1,,4002883,2,94002883,1,157,1,17031,2,2,3,2,0.00,0,1,1,,5,,,,,2,3,2.00,3,2,0,7,2.00,2,0.89,250.45,107.01,109.68
1,2,1,1,,4002917,4,94002917,1,438,1,17031,1,2,2,2,0.00,2,3,1,,3,,,,,2,2,1.00,5,2,0,6,6.00,2,0.17,49.32,99.98,105.95
1,2,1,1,1.00,4002964,4,94002964,1,153,4,17031,2,1,2,5,0.00,2,1,2,,2,DARIEN,CT,6820,1.00,5,2,2.00,7,3,2,17,22.00,3,0.22,61.45,485.35,514.38
1,2,1,3,,4003075,2,94003075,1,215,2,17197,2,2,2,2,0.00,1,1,1,,5,,,,,2,1,,6,1,1,8,9.00,2,0.26,73.67,381.74,401.46
1,1,1,1,,4003093,2,94003093,1,124,3,17197,2,2,1,1,,2,2,1,,3,,,,,1,1,,3,1,0,2,,1,0.97,272.67,890.09,936.07
1,2,1,1,,4003113,3,94003113,1,125,4,17031,2,2,1,1,,0,1,1,,5,,,,,1,1,,3,0,0,8,2.00,1,0.14,40.64,209.03,231.27
1,2,1,1,,4003121,3,94003121,1,136,1,17031,2,1,3,2,0.00,1,1,1,,3,,,,,2,1,,7,2,0,9,7.00,2,0.35,100.1,129.25,135.82
1,2,1,1,,4003139,2,94003139,1,125,4,17031,2,2,1,1,,1,1,1,,5,,,,,0,1,,1,0,0,6,5.00,1,0.71,198.9,172.52,181.93
1,2,1,1,,4003146,1,94003146,1,125,4,17093,1,2,0,1,,0,3,2,,3,,,,,0,1,,1,0,0,0,0.00,0,0.59,166.28,525.12,553.51
1,1,1,1,,4003147,1,94003147,1,124,3,17089,2,1,2,2,0.00,2,1,1,,1,AURORA,IL,60504,2.00,2,1,,5,2,0,6,,2,0.42,117.74,112.67,117.44
1,1,1,1,,4003148,2,94003148,1,129,1,17097,2,1,2,4,2.00,0,1,1,,3,,,,,3,1,,4,2,2,8,,2,1.26,353.58,201.59,214.1
1,1,1,1,,4003160,1,94003160,1,129,1,17111,2,2,3,2,0.00,0,1,1,,5,,,,,1,1,,7,2,0,12,,2,0.68,190.66,236.18,248.95
1,2,1,1,,4003169,3,94003169,1,129,1,17031,2,2,2,2,0.00,1,1,1,,3,,,,,2,1,,9,2,0,6,4.00,2,0.12,34.25,107.01,109.68
1,2,1,3,,4003170,3,94003170,1,131,3,17031,2,2,2,2,0.00,2,1,1,,5,,,,,2,1,,7,2,0,6,3.00,2,0.35,100.1,107.01,109.68
1,2,1,3,,4003222,4,94003222,1,124,3,17031,1,2,0,1,,0,3,2,,4,,,,,1,1,,3,1,0,4,2.00,1,0.27,77.49,135.01,143.61
1,2,1,1,,4003271,3,94003271,1,128,7,17031,1,2,1,4,2.00,4,1,1,,4,,,,,2,1,,7,1,2,6,16.00,2,0.35,99.07,198.49,208.57
1,2,1,1,,4003303,2,94003303,1,139,4,17031,2,2,3,2,0.00,0,1,1,,5,,,,,2,1,,7,2,0,6,6.00,2,0.3,83.8,107.01,109.68
1,2,1,1,,4003310,3,94003310,1,129,1,17031,1,1,2,3,1.00,3,1,1,,5,,,,,3,2,1.00,7,2,1,12,17.00,2,0.04,12.17,163.07,167.14
1,1,1,1,,4003331,2,94003331,1,130,2,17031,2,2,2,4,2.00,4,1,1,,4,,,,,2,1,,6,2,2,9,,2,0.99,276.14,159.78,163.77
1,1,1,1,,4003343,3,94003343,1,150,1,17031,1,2,3,4,2.00,0,3,1,,5,,,,,4,1,,7,0,0,0,,1,0.09,27.65,269.33,297.99
1,1,1,1,,4003368,3,94003368,1,123,2,17031,2,2,2,3,0.00,0,1,1,,5,,,,,1,1,,2,0,0,3,,2,0.31,88.81,402.75,423.2
1,1,1,1,,4003370,1,94003370,1,123,2,17089,2,2,2,4,2.00,0,1,1,,3,,,,,2,1,,6,2,2,15,,2,0.75,209.56,168.99,176.15
